elapsed_min,battery_v,battery_min_v,battery_max_v,coral_fault
148.21667,3.689,3.577,3.705,0
148.25,3.68,3.667,3.699,0
148.28333,3.68,3.664,3.689,0
148.31667,3.68,3.664,3.692,0
148.35,3.6815,3.667,3.692,0
148.38333,3.676,3.638,3.699,0
148.41667,3.676,3.577,3.705,0
148.45,3.6925,3.664,3.708,0
148.48333,3.689,3.654,3.705,0
148.51667,3.68,3.638,3.689,0
148.55,3.6815,3.676,3.696,0
148.58333,3.68,3.584,3.699,0
148.61667,3.6845,3.664,3.696,0
148.65,3.686,3.667,3.699,0
148.68333,3.6745,3.651,3.692,0
148.71667,3.676,3.657,3.699,0
148.75,3.6845,3.593,3.712,0
148.78333,3.689,3.651,3.705,0
148.81667,3.6905,3.676,3.763,0
148.85,3.75,3.747,3.76,0
148.88333,3.75,3.734,3.76,0
148.91667,3.75,3.676,3.76,0
148.95,3.75,3.718,3.763,0
148.98333,3.75,3.731,3.772,0
149.01667,3.75,3.74,3.766,0
149.05,3.7515,3.731,3.763,0
149.08333,3.75,3.683,3.763,0
149.11667,3.756,3.744,3.766,0
149.15,3.75,3.737,3.756,0
149.18333,3.75,3.712,3.772,0
149.21667,3.758,3.718,3.769,1
149.25,3.747,3.676,3.769,1
149.28333,3.756,3.74,3.763,0
149.31667,3.75,3.737,3.76,0
149.35,3.75,3.737,3.76,0
149.38333,3.75,3.734,3.766,0
149.41667,3.75,3.683,3.763,0
149.45,3.744,3.734,3.756,0
149.48333,3.75,3.724,3.756,0
149.51667,3.756,3.734,3.763,0
149.55,3.75,3.715,3.766,0
149.58333,3.75,3.734,3.766,0
149.61667,3.75,3.683,3.769,0
149.65,3.75,3.734,3.763,0
149.68333,3.75,3.74,3.769,0
149.71667,3.75,3.724,3.76,0
149.75,3.744,3.708,3.76,0
149.78333,3.75,3.664,3.766,0
149.81667,3.753,3.731,3.766,0
149.85,3.7485,3.728,3.769,0
149.88333,3.758,3.744,3.782,0
149.91667,3.75,3.731,3.782,0
149.95,3.747,3.673,3.763,0
149.98333,3.747,3.731,3.756,0
150.01667,3.744,3.731,3.763,0
150.05,3.75,3.731,3.766,0
150.08333,3.753,3.728,3.763,0
150.11667,3.75,3.683,3.769,0
150.15,3.747,3.731,3.76,0
150.18333,3.747,3.721,3.763,0
150.21667,3.7485,3.744,3.763,0
150.25,3.75,3.731,3.756,0
150.28333,3.7485,3.664,3.76,0
150.31667,3.742,3.724,3.776,0
150.35,3.75,3.718,3.763,0
150.38333,3.7545,3.731,3.763,0
150.41667,3.75,3.737,3.936,0
150.45,3.7455,3.683,3.76,0
150.48333,3.75,3.731,3.763,0
150.51667,3.75,3.724,3.766,0
150.55,3.75,3.734,3.763,0
150.58333,3.7455,3.737,3.76,0
150.61667,3.744,3.699,3.763,0
150.65,3.7545,3.612,3.766,0
150.68333,3.753,3.728,3.772,0
150.71667,3.75,3.708,3.756,0
150.75,3.747,3.734,3.766,0
150.78333,3.75,3.734,3.763,0
150.81667,3.75,3.689,3.763,0
150.85,3.75,3.737,3.76,0
150.88333,3.744,3.721,3.76,0
150.91667,3.744,3.728,3.756,0
150.95,3.75,3.721,3.763,0
150.98333,3.7455,3.667,3.769,0
151.01667,3.747,3.731,3.756,0
151.05,3.75,3.731,3.756,0
151.08333,3.747,3.731,3.76,0
151.11667,3.7485,3.74,3.763,0
151.15,3.7485,3.683,3.76,0
151.18333,3.744,3.718,3.76,0
151.21667,3.7455,3.731,3.763,0
151.25,3.747,3.734,3.763,0
151.28333,3.75,3.734,3.766,0
151.31667,3.744,3.731,3.76,0
151.35,3.747,3.686,3.756,0
151.38333,3.747,3.74,3.756,0
151.41667,3.7485,3.734,3.76,0
151.45,3.744,3.731,3.76,0
151.48333,3.744,3.731,3.763,0
151.51667,3.75,3.673,3.763,0
151.55,3.75,3.721,3.769,0
151.58333,3.7455,3.737,3.769,0
151.61667,3.75,3.737,3.76,0
151.65,3.75,3.74,3.763,0
151.68333,3.75,3.676,3.76,0
151.71667,3.747,3.731,3.763,0
151.75,3.744,3.724,3.756,0
151.78333,3.75,3.731,3.766,0
151.81667,3.75,3.731,3.769,0
151.85,3.75,3.68,3.763,0
151.88333,3.747,3.74,3.76,0
151.91667,3.7485,3.731,3.756,0
151.95,3.747,3.731,3.763,0
151.98333,3.7485,3.734,3.756,0
152.01667,3.744,3.676,3.776,0
152.05,3.74,3.67,3.766,0
152.08333,3.7455,3.523,3.772,0
152.11667,3.747,3.718,3.766,0
152.15,3.744,3.731,3.756,0
152.18333,3.75,3.731,3.756,0
152.21667,3.744,3.683,3.756,0
152.25,3.7485,3.74,3.76,0
152.28333,3.75,3.718,3.76,0
152.31667,3.744,3.731,3.76,0
152.35,3.744,3.712,3.776,0
152.38333,3.747,3.673,3.766,0
152.41667,3.756,3.718,3.785,0
152.45,3.75,3.734,3.769,0
152.48333,3.744,3.737,3.763,0
152.51667,3.747,3.74,3.756,0
152.55,3.747,3.676,3.756,0
152.58333,3.744,3.731,3.763,0
152.61667,3.744,3.718,3.756,0
152.65,3.75,3.731,3.769,0
152.68333,3.744,3.731,3.76,0
152.71667,3.744,3.673,3.756,0
152.75,3.747,3.737,3.756,0
152.78333,3.747,3.737,3.76,0
152.81667,3.744,3.728,3.756,0
152.85,3.744,3.734,3.756,0
152.88333,3.744,3.673,3.76,0
152.91667,3.744,3.673,3.76,0
152.95,3.7485,3.718,3.76,0
152.98333,3.747,3.728,3.766,0
153.01667,3.744,3.731,3.756,0
153.05,3.744,3.737,3.753,0
153.08333,3.742,3.683,3.756,0
153.11667,3.7455,3.734,3.75,0
153.15,3.75,3.731,3.769,0
153.18333,3.74,3.718,3.763,0
153.21667,3.747,3.731,3.756,0
153.25,3.7455,3.689,3.76,0
153.28333,3.744,3.718,3.76,0
153.31667,3.744,3.728,3.756,0
153.35,3.744,3.734,3.753,0
153.38333,3.7455,3.737,3.756,0
153.41667,3.747,3.676,3.756,0
153.45,3.74,3.724,3.75,0
153.48333,3.7455,3.718,3.763,0
153.51667,3.75,3.731,3.763,0
153.55,3.75,3.718,3.92,0
153.58333,3.7455,3.673,3.756,0
153.61667,3.744,3.737,3.763,0
153.65,3.744,3.731,3.756,0
153.68333,3.744,3.731,3.756,0
153.71667,3.747,3.724,3.766,0
153.75,3.734,3.667,3.76,0
153.78333,3.744,3.718,3.756,0
153.81667,3.75,3.728,3.763,0
153.85,3.744,3.724,3.763,0
153.88333,3.744,3.731,3.763,0
153.91667,3.744,3.734,3.756,0
153.95,3.744,3.689,3.75,0
153.98333,3.75,3.74,3.756,0
154.01667,3.74,3.724,3.766,0
154.05,3.744,3.728,3.756,0
154.08333,3.7435,3.667,3.76,0
154.11667,3.737,3.683,3.756,0
154.15,3.744,3.731,3.756,0
154.18333,3.744,3.734,3.75,0
154.21667,3.744,3.731,3.756,0
154.25,3.744,3.728,3.756,0
154.28333,3.744,3.667,3.75,0
154.31667,3.742,3.721,3.782,0
154.35,3.7455,3.721,3.763,0
154.38333,3.7455,3.705,3.76,0
154.41667,3.74,3.731,3.763,0
154.45,3.744,3.667,3.753,0
154.48333,3.744,3.728,3.756,0
154.51667,3.744,3.731,3.75,0
154.55,3.744,3.731,3.753,0
154.58333,3.744,3.728,3.756,0
154.61667,3.74,3.66,3.756,0
154.65,3.747,3.728,3.763,0
154.68333,3.744,3.724,3.76,0
154.71667,3.744,3.731,3.756,0
154.75,3.744,3.724,3.756,0
154.78333,3.744,3.708,3.756,0
154.81667,3.7385,3.68,3.753,0
154.85,3.744,3.731,3.756,0
154.88333,3.737,3.708,3.75,0
154.91667,3.75,3.705,3.76,0
154.95,3.747,3.708,3.76,0
154.98333,3.744,3.664,3.76,0
155.01667,3.744,3.731,3.756,0
155.05,3.744,3.734,3.756,0
155.08333,3.744,3.712,3.756,0
155.11667,3.744,3.718,3.756,0
155.15,3.74,3.676,3.76,0
155.18333,3.744,3.718,3.756,0
155.21667,3.747,3.728,3.76,0
155.25,3.7615,3.715,3.792,0
155.28333,3.744,3.737,3.756,0
155.31667,3.744,3.676,3.756,0
155.35,3.744,3.731,3.756,0
155.38333,3.744,3.731,3.76,0
155.41667,3.747,3.737,3.756,0
155.45,3.74,3.708,3.753,0
155.48333,3.7385,3.66,3.76,0
155.51667,3.7485,3.715,3.763,0
155.55,3.747,3.728,3.766,0
155.58333,3.747,3.731,3.76,0
155.61667,3.744,3.734,3.756,0
155.65,3.742,3.676,3.756,0
155.68333,3.744,3.731,3.75,0
155.71667,3.744,3.718,3.76,0
155.75,3.742,3.731,3.792,0
155.78333,3.75,3.721,3.76,0
155.81667,3.747,3.68,3.76,0
155.85,3.744,3.731,3.756,0
155.88333,3.744,3.737,3.75,0
155.91667,3.744,3.728,3.756,0
155.95,3.74,3.721,3.756,0
155.98333,3.744,3.731,3.75,0
156.01667,3.737,3.664,3.76,0
156.05,3.744,3.712,3.756,0
156.08333,3.75,3.718,3.76,0
156.11667,3.744,3.724,3.776,0
156.15,3.747,3.731,3.756,0
156.18333,3.74,3.676,3.75,0
156.21667,3.744,3.728,3.756,0
156.25,3.744,3.724,3.756,0
156.28333,3.7385,3.718,3.76,0
156.31667,3.737,3.721,4.409,0
156.35,3.742,3.67,3.76,0
156.38333,3.747,3.721,3.756,0
156.41667,3.747,3.731,3.756,0
156.45,3.744,3.731,3.753,0
156.48333,3.744,3.728,3.766,0
156.51667,3.744,3.664,3.75,0
156.55,3.744,3.731,3.753,0
156.58333,3.737,3.718,3.756,0
156.61667,3.744,3.731,3.875,0
156.65,3.747,3.718,3.769,0
156.68333,3.744,3.664,3.763,0
156.71667,3.744,3.731,3.756,0
156.75,3.744,3.731,3.756,0
156.78333,3.744,3.731,3.779,0
156.81667,3.74,3.724,3.756,0
156.85,3.74,3.664,3.769,0
156.88333,3.74,3.715,3.769,0
156.91667,3.747,3.724,3.763,0
156.95,3.7455,3.712,3.76,0
156.98333,3.74,3.724,3.788,0
157.01667,3.744,3.731,3.75,0
157.05,3.744,3.68,3.756,0
157.08333,3.744,3.724,3.76,0
157.11667,3.744,3.728,3.756,0
157.15,3.7385,3.718,3.75,0
157.18333,3.744,3.728,3.782,0
157.21667,3.744,3.686,3.756,0
157.25,3.747,3.712,3.763,0
157.28333,3.744,3.728,3.756,0
157.31667,3.744,3.731,3.75,0
157.35,3.74,3.731,3.75,0
157.38333,3.74,3.66,3.756,0
157.41667,3.7385,3.721,3.756,0
157.45,3.7355,3.715,3.747,0
157.48333,3.747,3.728,3.753,0
157.51667,3.744,3.731,3.756,0
157.55,3.74,3.667,3.75,0
157.58333,3.744,3.728,3.75,0
157.61667,3.74,3.724,3.75,0
157.65,3.744,3.731,3.75,0
157.68333,3.744,3.731,3.756,0
157.71667,3.7355,3.673,3.75,0
157.75,3.744,3.721,3.756,0
157.78333,3.7485,3.718,3.766,0
157.81667,3.7485,3.712,3.76,0
157.85,3.744,3.734,3.75,0
157.88333,3.744,3.734,3.75,0
157.91667,3.744,3.67,3.756,0
157.95,3.744,3.728,3.75,0
157.98333,3.742,3.731,3.76,0
158.01667,3.737,3.718,3.76,0
158.05,3.744,3.718,3.769,0
158.08333,3.744,3.686,3.756,0
158.11667,3.747,3.724,3.756,0
158.15,3.744,3.734,3.753,0
158.18333,3.744,3.728,3.756,0
158.21667,3.74,3.708,3.753,0
158.25,3.744,3.664,3.76,0
158.28333,3.74,3.718,3.75,0
158.31667,3.7385,3.728,3.747,0
158.35,3.744,3.721,3.763,0
158.38333,3.747,3.724,3.756,0
158.41667,3.742,3.66,3.75,0
158.45,3.744,3.721,3.756,0
158.48333,3.744,3.731,3.75,0
158.51667,3.744,3.731,3.756,0
158.55,3.74,3.721,3.75,0
158.58333,3.737,3.667,3.76,0
158.61667,3.744,3.724,3.756,0
158.65,3.744,3.728,3.75,0
158.68333,3.742,3.715,3.76,0
158.71667,3.744,3.731,3.756,0
158.75,3.744,3.673,3.753,0
158.78333,3.744,3.731,3.76,0
158.81667,3.744,3.734,3.75,0
158.85,3.747,3.718,3.75,0
158.88333,3.737,3.724,3.75,0
158.91667,3.744,3.724,3.766,0
158.95,3.74,3.667,3.756,0
158.98333,3.74,3.718,3.76,0
159.01667,3.744,3.731,3.753,0
159.05,3.744,3.734,3.75,0
159.08333,3.744,3.721,3.753,0
159.11667,3.74,3.676,3.753,0
159.15,3.737,3.728,3.753,0
159.18333,3.74,3.718,3.75,0
159.21667,3.744,3.728,3.756,0
159.25,3.744,3.731,3.756,0
159.28333,3.74,3.667,3.756,0
159.31667,3.744,3.731,3.756,0
159.35,3.744,3.724,3.75,0
159.38333,3.744,3.728,3.75,0
159.41667,3.744,3.731,3.75,0
159.45,3.737,3.66,3.75,0
159.48333,3.744,3.715,3.756,0
159.51667,3.747,3.721,3.76,0
159.55,3.744,3.721,3.756,0
159.58333,3.744,3.734,3.76,0
159.61667,3.742,3.676,3.75,0
159.65,3.744,3.686,3.75,0
159.68333,3.744,3.728,3.75,0
159.71667,3.7385,3.728,3.75,0
159.75,3.731,3.718,3.756,0
159.78333,3.747,3.718,3.756,0
159.81667,3.744,3.664,3.756,0
159.85,3.742,3.712,3.756,0
159.88333,3.744,3.731,3.756,0
159.91667,3.744,3.731,3.753,0
159.95,3.737,3.718,3.75,0
159.98333,3.737,3.667,3.747,0
160.01667,3.734,3.712,3.75,0
160.05,3.74,3.718,3.747,0
160.08333,3.744,3.728,3.76,0
160.11667,3.74,3.715,3.756,0
160.15,3.74,3.68,3.75,0
160.18333,3.74,3.728,3.75,0
160.21667,3.737,3.728,3.75,0
160.25,3.74,3.721,3.753,0
160.28333,3.744,3.718,3.75,0
160.31667,3.731,3.664,3.747,0
160.35,3.74,3.718,3.75,0
160.38333,3.747,3.718,3.756,0
160.41667,3.744,3.712,3.76,0
160.45,3.742,3.728,3.75,0
160.48333,3.74,3.625,3.756,0
160.51667,3.74,3.731,3.753,0
160.55,3.74,3.728,3.753,0
160.58333,3.744,3.692,3.756,0
160.61667,3.731,3.724,3.747,0
160.65,3.744,3.651,3.756,0
160.68333,3.74,3.715,3.756,0
160.71667,3.74,3.718,3.756,0
160.75,3.74,3.718,3.756,0
160.78333,3.74,3.731,3.75,0
160.81667,3.737,3.721,3.75,0
160.85,3.731,3.68,3.744,0
160.88333,3.74,3.715,3.756,0
160.91667,3.737,3.724,3.75,0
160.95,3.744,3.718,3.75,0
160.98333,3.744,3.721,3.76,0
161.01667,3.74,3.676,3.75,0
161.05,3.742,3.721,3.75,0
161.08333,3.74,3.731,3.75,0
161.11667,3.742,3.728,3.75,0
161.15,3.7385,3.721,3.756,0
161.18333,3.734,3.66,3.75,0
161.21667,3.737,3.712,3.747,0
161.25,3.744,3.728,3.753,0
161.28333,3.744,3.718,3.75,0
161.31667,3.742,3.734,3.75,0
161.35,3.74,3.664,3.75,0
161.38333,3.74,3.731,3.747,0
161.41667,3.7385,3.728,3.75,0
161.45,3.74,3.721,3.76,0
161.48333,3.734,3.715,3.747,0
161.51667,3.74,3.676,3.75,0
161.55,3.7385,3.715,3.75,0
161.58333,3.744,3.724,3.75,0
161.61667,3.74,3.731,3.756,0
161.65,3.742,3.731,3.756,0
161.68333,3.7355,3.664,3.75,0
161.71667,3.74,3.721,3.75,0
161.75,3.737,3.718,3.75,0
161.78333,3.734,3.708,3.747,0
161.81667,3.744,3.718,3.756,0
161.85,3.74,3.718,3.756,0
161.88333,3.737,3.644,3.75,0
161.91667,3.744,3.718,3.747,0
161.95,3.74,3.728,3.75,0
161.98333,3.74,3.731,3.75,0
162.01667,3.74,3.718,3.75,0
162.05,3.7325,3.654,3.75,0
162.08333,3.7385,3.718,3.747,0
162.11667,3.744,3.721,3.753,0
162.15,3.744,3.712,3.756,0
162.18333,3.7405,3.731,3.753,0
162.21667,3.734,3.673,3.747,0
162.25,3.7385,3.728,3.75,0
162.28333,3.74,3.708,3.753,0
162.31667,3.737,3.728,3.75,0
162.35,3.734,3.718,3.75,0
162.38333,3.731,3.648,3.75,0
162.41667,3.744,3.718,3.756,0
162.45,3.744,3.728,3.753,0
162.48333,3.737,3.731,3.75,0
162.51667,3.737,3.731,3.75,0
162.55,3.74,3.667,3.747,0
162.58333,3.737,3.734,3.75,0
162.61667,3.737,3.715,3.747,0
162.65,3.734,3.718,3.747,0
162.68333,3.744,3.708,3.756,0
162.71667,3.74,3.68,3.75,0
162.75,3.737,3.664,3.75,0
162.78333,3.742,3.731,3.75,0
162.81667,3.7385,3.728,3.747,0
162.85,3.737,3.718,3.75,0
162.88333,3.74,3.721,3.75,0
162.91667,3.731,3.67,3.747,0
162.95,3.734,3.718,3.747,0
162.98333,3.737,3.718,3.75,0
163.01667,3.744,3.712,3.75,0
163.05,3.737,3.724,3.75,0
163.08333,3.7385,3.676,3.75,0
163.11667,3.74,3.708,3.747,0
163.15,3.7355,3.728,3.747,0
163.18333,3.74,3.731,3.75,0
163.21667,3.731,3.721,3.74,0
163.25,3.731,3.676,3.756,0
163.28333,3.74,3.724,3.747,0
163.31667,3.74,3.718,3.75,0
163.35,3.731,3.731,3.747,0
163.38333,3.74,3.731,3.747,0
163.41667,3.7355,3.66,3.75,0
163.45,3.737,3.724,3.747,0
163.48333,3.731,3.712,3.747,0
163.51667,3.731,3.718,3.744,0
163.55,3.744,3.718,3.756,0
163.58333,3.74,3.667,3.769,0
163.61667,3.7295,3.718,3.75,0
163.65,3.737,3.731,3.766,0
163.68333,3.737,3.728,3.75,0
163.71667,3.734,3.718,3.744,0
163.75,3.737,3.66,3.75,0
163.78333,3.731,3.702,3.744,0
163.81667,3.7325,3.715,3.756,0
163.85,3.744,3.718,3.75,0
163.88333,3.737,3.644,3.747,0
163.91667,3.734,3.724,3.744,0
163.95,3.731,3.667,3.744,0
163.98333,3.737,3.724,3.744,0
164.01667,3.734,3.721,3.744,0
164.05,3.737,3.731,3.744,0
164.08333,3.734,3.705,3.744,0
164.11667,3.731,3.664,3.75,0
164.15,3.731,3.686,3.747,0
164.18333,3.737,3.712,3.756,0
164.21667,3.737,3.728,3.75,0
164.25,3.7385,3.731,3.753,0
164.28333,3.731,3.673,3.75,0
164.31667,3.7385,3.705,3.744,0
164.35,3.734,3.712,3.747,0
164.38333,3.731,3.718,3.74,0
164.41667,3.74,3.718,3.75,0
164.45,3.7405,3.673,4.227,0
164.48333,3.734,3.712,3.747,0
164.51667,3.74,3.718,3.763,0
164.55,3.734,3.718,3.744,0
164.58333,3.7355,3.724,3.747,0
164.61667,3.734,3.664,3.747,0
164.65,3.731,3.718,3.756,0
164.68333,3.7355,3.705,3.744,0
164.71667,3.744,3.718,3.75,0
164.75,3.74,3.718,3.76,0
164.78333,3.737,3.654,3.75,0
164.81667,3.74,3.728,3.75,0
164.85,3.737,3.724,3.744,0
164.88333,3.7355,3.728,3.744,0
164.91667,3.7385,3.718,3.756,0
164.95,3.724,3.664,3.753,0
164.98333,3.74,3.6,3.747,0
165.01667,3.74,3.715,3.75,0
165.05,3.734,3.715,3.756,0
165.08333,3.7355,3.728,3.753,0
165.11667,3.734,3.718,3.744,0
165.15,3.731,3.673,3.744,0
165.18333,3.737,3.718,3.744,0
165.21667,3.731,3.715,3.744,0
165.25,3.7325,3.718,3.744,0
165.28333,3.7385,3.718,3.75,0
165.31667,3.731,3.667,3.747,0
165.35,3.734,3.718,3.744,0
165.38333,3.737,3.718,3.75,0
165.41667,3.737,3.718,3.744,0
165.45,3.734,3.718,3.747,0
165.48333,3.737,3.657,3.744,0
165.51667,3.731,3.718,3.737,0
165.55,3.7325,3.708,3.75,0
165.58333,3.737,3.712,3.788,0
165.61667,3.7355,3.721,3.753,0
165.65,3.7325,3.67,3.744,0
165.68333,3.731,3.718,3.747,0
165.71667,3.734,3.724,3.744,0
165.75,3.734,3.721,3.747,0
165.78333,3.731,3.708,3.75,0
165.81667,3.7295,3.712,3.734,0
165.85,3.7355,3.676,3.747,0
165.88333,3.742,3.705,3.75,0
165.91667,3.734,3.708,3.747,0
165.95,3.737,3.728,3.744,0
165.98333,3.734,3.718,3.75,0
166.01667,3.731,3.667,3.744,0
166.05,3.7355,3.721,3.753,0
166.08333,3.731,3.712,3.756,0
166.11667,3.731,3.705,3.744,0
166.15,3.7385,3.705,4.08,0
166.18333,3.734,3.657,3.75,0
166.21667,3.731,3.718,3.744,0
166.25,3.737,3.721,3.744,0
166.28333,3.737,3.718,3.744,0
166.31667,3.7355,3.728,3.75,0
166.35,3.734,3.673,3.744,0
166.38333,3.7295,3.699,3.747,0
166.41667,3.7385,3.705,3.744,0
166.45,3.731,3.718,3.747,0
166.48333,3.7355,3.705,3.747,0
166.51667,3.734,3.651,3.74,0
166.55,3.734,3.724,3.744,0
166.58333,3.737,3.721,3.744,0
166.61667,3.737,3.724,3.747,0
166.65,3.731,3.718,3.744,0
166.68333,3.721,3.664,3.747,0
166.71667,3.731,3.715,3.753,0
166.75,3.737,3.705,3.756,0
166.78333,3.7325,3.718,3.747,0
166.81667,3.734,3.718,3.74,0
166.85,3.734,3.664,3.744,0
166.88333,3.731,3.696,3.747,0
166.91667,3.7325,3.715,3.747,0
166.95,3.731,3.715,3.744,0
166.98333,3.731,3.699,3.744,0
167.01667,3.7385,3.708,3.75,0
167.05,3.731,3.654,3.75,0
167.08333,3.7355,3.718,3.747,0
167.11667,3.7355,3.721,3.747,0
167.15,3.734,3.718,3.744,0
167.18333,3.731,3.715,3.74,0
167.21667,3.731,3.664,3.74,0
167.25,3.728,3.715,3.74,0
167.28333,3.7355,3.724,3.747,0
167.31667,3.737,3.712,3.753,0
167.35,3.734,3.724,3.747,0
167.38333,3.731,3.676,3.747,0
167.41667,3.731,3.718,3.744,0
167.45,3.734,3.721,3.744,0
167.48333,3.7325,3.708,3.744,0
167.51667,3.728,3.702,3.744,0
167.55,3.731,3.657,3.74,0
167.58333,3.7385,3.718,3.987,0
167.61667,3.737,3.689,3.904,0
167.65,3.731,3.718,3.744,0
167.68333,3.731,3.718,3.744,0
167.71667,3.734,3.664,3.747,0
167.75,3.731,3.718,3.744,0
167.78333,3.7325,3.718,3.744,0
167.81667,3.734,3.718,3.744,0
167.85,3.7325,3.721,3.744,0
167.88333,3.734,3.66,3.747,0
167.91667,3.731,3.718,3.744,0
167.95,3.731,3.718,3.75,0
167.98333,3.731,3.724,3.74,0
168.01667,3.724,3.715,3.744,0
168.05,3.7295,3.676,3.75,1
168.08333,3.731,3.664,3.744,1
168.11667,3.737,3.702,3.747,1
168.15,3.7325,3.724,3.744,0
168.18333,3.731,3.715,3.744,0
168.21667,3.731,3.718,3.744,0
168.25,3.731,3.67,3.744,0
168.28333,3.734,3.708,3.747,0
168.31667,3.728,3.715,3.744,0
168.35,3.7355,3.705,3.769,0
168.38333,3.734,3.705,3.74,0
168.41667,3.728,3.683,3.744,0
168.45,3.731,3.718,3.75,0
168.48333,3.734,3.721,3.744,0
168.51667,3.731,3.718,3.74,0
168.55,3.734,3.718,3.744,0
168.58333,3.728,3.66,3.747,0
168.61667,3.731,3.705,3.744,0
168.65,3.731,3.699,3.74,0
168.68333,3.7325,3.718,3.744,0
168.71667,3.731,3.721,3.737,0
168.75,3.728,3.664,3.74,0
168.78333,3.731,3.718,3.744,0
168.81667,3.731,3.718,3.744,0
168.85,3.731,3.721,3.744,0
168.88333,3.721,3.692,3.734,0
168.91667,3.7295,3.664,3.75,0
168.95,3.7325,3.718,3.75,0
168.98333,3.731,3.705,3.744,0
169.01667,3.731,3.715,3.744,0
169.05,3.731,3.715,3.74,0
169.08333,3.731,3.718,3.744,0
169.11667,3.731,3.654,3.74,0
169.15,3.7295,3.708,3.744,0
169.18333,3.724,3.715,3.737,0
169.21667,3.7325,3.708,3.744,0
169.25,3.737,3.699,3.763,0
169.28333,3.731,3.664,3.747,0
169.31667,3.731,3.712,3.737,0
169.35,3.7325,3.718,3.756,0
169.38333,3.734,3.718,3.744,0
169.41667,3.731,3.718,3.744,0
169.45,3.7295,3.657,3.737,0
169.48333,3.724,3.705,3.737,0
169.51667,3.7295,3.705,3.744,0
169.55,3.734,3.705,3.744,0
169.58333,3.731,3.715,3.74,0
169.61667,3.731,3.657,3.744,0
169.65,3.731,3.705,3.744,0
169.68333,3.731,3.712,3.744,0
169.71667,3.731,3.721,3.74,0
169.75,3.724,3.705,3.74,0
169.78333,3.7225,3.657,3.744,0
169.81667,3.737,3.705,3.76,0
169.85,3.737,3.705,3.747,0
169.88333,3.734,3.696,3.75,0
169.91667,3.731,3.718,3.744,0
169.95,3.728,3.664,3.74,0
169.98333,3.7295,3.664,3.74,0
170.01667,3.731,3.712,3.747,0
170.05,3.724,3.708,3.74,0
170.08333,3.737,3.712,3.747,0
170.11667,3.7325,3.705,3.798,0
170.15,3.721,3.638,3.737,0
170.18333,3.731,3.718,3.744,0
170.21667,3.731,3.718,3.766,0
170.25,3.731,3.715,3.744,0
170.28333,3.731,3.689,3.74,0
170.31667,3.724,3.657,3.734,0
170.35,3.731,3.702,3.737,0
170.38333,3.7355,3.708,3.75,0
170.41667,3.734,3.715,3.747,0
170.45,3.728,3.712,3.74,0
170.48333,3.728,3.66,3.737,0
170.51667,3.728,3.718,3.734,0
170.55,3.731,3.712,3.776,0
170.58333,3.731,3.708,3.744,0
170.61667,3.718,3.702,3.737,0
170.65,3.731,3.66,3.75,0
170.68333,3.7295,3.699,3.744,0
170.71667,3.731,3.718,3.737,0
170.75,3.731,3.708,3.744,0
170.78333,3.731,3.721,3.74,0
170.81667,3.721,3.664,3.74,0
170.85,3.731,3.708,3.756,0
170.88333,3.724,3.702,3.747,0
170.91667,3.726,3.705,3.737,0
170.95,3.7325,3.705,3.747,0
170.98333,3.724,3.699,3.744,0
171.01667,3.728,3.664,3.737,0
171.05,3.728,3.715,3.74,0
171.08333,3.731,3.718,3.737,0
171.11667,3.7295,3.718,3.74,0
171.15,3.7275,3.715,3.747,0
171.18333,3.724,3.657,3.756,0
171.21667,3.731,3.715,3.744,0
171.25,3.737,3.708,3.747,0
171.28333,3.731,3.705,3.74,0
171.31667,3.731,3.718,3.744,0
171.35,3.728,3.673,3.737,0
171.38333,3.731,3.718,3.74,0
171.41667,3.728,3.715,3.744,0
171.45,3.7225,3.705,3.756,0
171.48333,3.731,3.696,3.74,0
171.51667,3.731,3.664,3.744,0
171.55,3.731,3.708,3.74,0
171.58333,3.7295,3.715,3.74,0
171.61667,3.728,3.715,3.744,0
171.65,3.728,3.715,3.74,0
171.68333,3.731,3.667,3.737,0
171.71667,3.724,3.66,3.74,0
171.75,3.718,3.696,3.747,0
171.78333,3.731,3.708,3.763,0
171.81667,3.7295,3.532,3.744,0
171.85,3.731,3.699,3.74,0
171.88333,3.7225,3.664,3.734,0
171.91667,3.724,3.708,3.734,0
171.95,3.731,3.718,3.74,0
171.98333,3.728,3.705,3.74,0
172.01667,3.728,3.712,3.74,0
172.05,3.718,3.66,3.734,0
172.08333,3.731,3.558,3.766,0
172.11667,3.728,3.708,3.75,0
172.15,3.728,3.705,3.744,0
172.18333,3.726,3.708,3.737,0
172.21667,3.7225,3.651,3.734,0
172.25,3.7295,3.712,3.744,0
172.28333,3.724,3.715,3.74,0
172.31667,3.724,3.708,3.731,0
172.35,3.731,3.628,3.74,0
172.38333,3.7245,3.657,3.756,0
172.41667,3.728,3.699,3.744,0
172.45,3.728,3.715,3.734,0
172.48333,3.731,3.708,3.737,0
172.51667,3.728,3.718,3.74,0
172.55,3.728,3.644,3.737,0
172.58333,3.724,3.705,3.731,0
172.61667,3.718,3.692,3.734,0
172.65,3.731,3.708,3.744,0
172.68333,3.731,3.712,3.74,0
172.71667,3.724,3.654,3.734,0
172.75,3.728,3.654,3.737,0
172.78333,3.728,3.715,3.734,0
172.81667,3.724,3.708,3.737,0
172.85,3.726,3.708,3.74,0
172.88333,3.724,3.705,3.744,0
